Time,Activity,Interruption,Changed_Activity,AC_status,AC_Setting,TV_status,Light_status,After_Interruption_AC_status,After_Interruption_AC_Setting,After_Interruption_TV_status,After_Interruption_TV_Setting,After_Interruption_Light_status,After_Interruption_Light_Setting
2025-05-14 19:30:00,eat_takeout,,,On,20,Off,On,,,,,,
2025-05-14 20:00:00,shop_online,,,On,20,Off,On,,,,,,
2025-05-14 20:30:00,communicate,,,On,20,Off,On,,,,,,
2025-05-14 21:00:00,browse_social_media,,,On,20,Off,On,,,,,,
2025-05-14 21:30:00,take_out_trash,,,On,20,Off,On,,,,,,
2025-05-14 22:00:00,clean,,,On,20,Off,On,,,,,,
2025-05-14 22:30:00,meditate,,,On,20,Off,On,,,,,,
2025-05-14 23:00:00,set_alarms,,,On,20,Off,On,,,,,,
2025-05-14 23:30:00,shop_online,,,On,20,Off,On,,,,,,
2024-10-30 00:00:00,game,,,On,22,Off,Off,,,,,,
2024-10-30 00:30:00,study,,,On,23,Off,On,,,,,,
2024-10-30 01:00:00,game,,,On,23,On,On,,,,,,
2024-10-30 01:30:00,watch_media,Social Media Notification,watch_media,On,22,On,On,On,22.0,On,35.0,On,40.0
2024-10-30 02:00:00,read,,,On,22,On,On,,,,,,
2024-10-30 02:30:00,sleep,,,On,21,Off,On,,,,,,
2024-10-30 03:00:00,game,,,On,21,On,On,,,,,,
2024-10-30 03:30:00,drink,,,On,21,On,On,,,,,,
2024-10-30 04:00:00,browse_social_media,,,On,21,On,On,,,,,,
2024-10-30 04:30:00,game,,,On,21,On,On,,,,,,
2024-10-30 05:00:00,get_dressed,,,On,21,On,On,,,,,,
2024-10-30 05:30:00,eat_breakfast,,,On,21,On,On,,,,,,
2024-10-30 06:00:00,socialize,,,On,23,On,On,,,,,,
2024-10-30 06:30:00,sleep,,,On,20,Off,On,,,,,,
2024-10-30 07:00:00,set_alarms,,,On,20,Off,On,,,,,,
2024-10-30 07:30:00,sleep,,,On,21,Off,On,,,,,,
2024-10-30 08:00:00,eat_breakfast,,,On,21,Off,On,,,,,,
2024-10-30 08:30:00,shower,,,Off,21,Off,On,,,,,,
2024-10-30 09:00:00,game,,,On,22,On,On,,,,,,
2024-10-30 09:30:00,game,,,On,23,On,On,,,,,,
2024-10-30 10:00:00,clean,Appliance Malfunction,clean,On,23,On,On,On,22.0,Off,60.0,On,100.0
2024-10-30 10:30:00,attend_online_class,,,On,22,Off,On,,,,,,
2024-10-30 11:00:00,shop_online,,,On,22,Off,On,,,,,,
2024-10-30 11:30:00,browse_social_media,,,On,22,Off,On,,,,,,
2024-10-30 12:00:00,cook,,,On,24,Off,On,,,,,,
2024-10-30 12:30:00,watch_media,,,On,24,On,On,,,,,,
2024-10-30 13:00:00,group_project,,,On,24,On,On,,,,,,
2024-10-30 13:30:00,grocery_shop,,,On,24,On,On,,,,,,
2024-10-30 14:00:00,eat_takeout,,,On,24,On,On,,,,,,
2024-10-30 14:30:00,listen_music,,,On,24,On,On,,,,,,
2024-10-30 15:00:00,group_project,,,On,24,On,On,,,,,,
2024-10-30 15:30:00,wake_up,,,On,23,On,On,,,,,,
2024-10-30 16:00:00,listen_music,Breaking News Alert,watch_media,On,23,On,On,On,23.0,On,40.0,On,70.0
2024-10-30 16:30:00,shop_online,,,On,23,On,On,,,,,,
2024-10-30 17:00:00,grocery_shop,,,On,23,On,On,,,,,,
2024-10-30 17:30:00,pay_bills,,,On,23,On,On,,,,,,
2024-10-30 18:00:00,clean,Food Delivery Arrival,eat,On,23,On,On,On,23.0,On,40.0,On,70.0
2024-10-30 18:30:00,do_laundry,,,On,23,On,On,,,,,,
2024-10-30 19:00:00,cook,,,On,23,On,On,,,,,,
2024-10-30 19:30:00,eat_takeout,,,On,23,On,On,,,,,,
2024-10-30 20:00:00,watch_media,,,On,22,On,On,,,,,,
2024-10-30 20:30:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2024-10-30 21:00:00,drink,,,On,22,Off,On,,,,,,
2024-10-30 21:30:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2024-10-30 22:00:00,group_project,,,On,22,Off,On,,,,,,
2024-10-30 22:30:00,drink,,,On,22,Off,On,,,,,,
2024-10-30 23:00:00,drink,,,On,22,Off,On,,,,,,
2024-10-30 23:30:00,journal,,,On,22,Off,On,,,,,,
2025-04-22 00:00:00,cook,,,On,22,Off,Off,,,,,,
2025-04-22 00:30:00,pay_bills,,,On,22,Off,Off,,,,,,
2025-04-22 01:00:00,browse_social_media,,,On,22,Off,Off,,,,,,
2025-04-22 01:30:00,nap,,,On,22,Off,Off,,,,,,
2025-04-22 02:00:00,drink,,,On,22,Off,Off,,,,,,
2025-04-22 02:30:00,browse_social_media,,,On,22,Off,Off,,,,,,
2025-04-22 03:00:00,listen_music,,,On,22,Off,Off,,,,,,
2025-04-22 03:30:00,clean,,,On,22,Off,Off,,,,,,
2025-04-22 04:00:00,do_laundry,,,On,22,Off,Off,,,,,,
2025-04-22 04:30:00,eat_takeout,,,On,22,Off,Off,,,,,,
2025-04-22 05:00:00,wake_up,,,On,24,Off,On,,,,,,
2025-04-22 05:30:00,meditate,,,On,24,Off,On,,,,,,
2025-04-22 06:00:00,browse_social_media,,,On,24,Off,On,,,,,,
2025-04-22 06:30:00,shower,,,Off,24,Off,On,,,,,,
2025-04-22 07:00:00,study,,,On,24,Off,On,,,,,,
2025-04-22 07:30:00,shower,,,Off,24,Off,On,,,,,,
2025-04-22 08:00:00,listen_music,,,Off,24,Off,On,,,,,,
2025-04-22 08:30:00,grocery_shop,Loud Noise Outside,grocery_shop,Off,24,Off,On,Off,24.0,Off,0.0,On,80.0
2025-04-22 09:00:00,wake_up,,,On,24,Off,On,,,,,,
2025-04-22 09:30:00,grocery_shop,,,On,24,Off,On,,,,,,
2025-04-22 10:00:00,brush_teeth,,,On,24,Off,On,,,,,,
2025-04-22 10:30:00,journal,,,On,24,Off,On,,,,,,
2025-04-22 11:00:00,exercise,,,On,20,Off,On,,,,,,
2025-04-22 11:30:00,shop_online,,,On,20,Off,On,,,,,,
2025-04-22 12:00:00,communicate,Weather Alert,group_project,On,20,Off,On,On,20.0,Off,0.0,On,100.0
2025-04-22 12:30:00,pay_bills,,,On,20,Off,On,,,,,,
2025-04-22 13:00:00,study,,,On,24,Off,On,,,,,,
2025-04-22 13:30:00,exercise,,,On,20,Off,On,,,,,,
2025-04-22 14:00:00,take_out_trash,,,On,20,Off,On,,,,,,
2025-04-22 14:30:00,eat_takeout,Received an Important Email,communicate,On,20,Off,On,On,20.0,Off,0.0,On,100.0
2025-04-22 15:00:00,read,,,On,20,Off,On,,,,,,
2025-04-22 15:30:00,shower,,,Off,20,Off,On,,,,,,
2025-04-22 16:00:00,browse_social_media,,,Off,20,Off,On,,,,,,
2025-04-22 16:30:00,take_out_trash,,,Off,20,Off,On,,,,,,
2025-04-22 17:00:00,take_out_trash,,,Off,20,Off,On,,,,,,
2025-04-22 17:30:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-04-22 18:00:00,eat_takeout,,,On,21,Off,On,,,,,,
2025-04-22 18:30:00,journal,,,On,21,Off,On,,,,,,
2025-04-22 19:00:00,eat_takeout,,,On,21,Off,On,,,,,,
2025-04-22 19:30:00,do_laundry,,,On,21,Off,On,,,,,,
2025-04-22 20:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-04-22 20:30:00,pay_bills,,,On,22,Off,On,,,,,,
2025-04-22 21:00:00,communicate,,,On,22,Off,On,,,,,,
2025-04-22 21:30:00,eat_takeout,,,On,22,Off,On,,,,,,
2025-04-22 22:00:00,communicate,,,On,22,Off,On,,,,,,
2025-04-22 22:30:00,set_alarms,,,On,22,Off,On,,,,,,
2025-04-22 23:00:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-04-22 23:30:00,listen_music,Loud Noise Outside,listen_music,On,21,Off,On,On,21.0,Off,0.0,On,30.0
2024-11-27 00:00:00,prepare_for_bed,,,On,22,Off,Off,,,,,,
2024-11-27 00:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2024-11-27 01:00:00,clean,,,On,23,Off,On,,,,,,
2024-11-27 01:30:00,meditate,,,On,23,Off,On,,,,,,
2024-11-27 02:00:00,study,Baby Crying,other,On,23,Off,On,On,22.0,Off,0.0,On,100.0
2024-11-27 02:30:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2024-11-27 03:00:00,cook,,,On,24,Off,On,,,,,,
2024-11-27 03:30:00,nap,Breaking News Alert,nap,On,24,Off,On,On,24.0,Off,0.0,On,100.0
2024-11-27 04:00:00,nap,,,On,24,Off,On,,,,,,
2024-11-27 04:30:00,nap,,,On,24,Off,On,,,,,,
2024-11-27 05:00:00,wake_up,Baby Crying,other,On,22,Off,On,On,22.0,Off,0.0,On,100.0
2024-11-27 05:30:00,journal,,,On,22,Off,On,,,,,,
2024-11-27 06:00:00,sleep,,,On,22,Off,On,,,,,,
2024-11-27 06:30:00,read,,,On,22,Off,On,,,,,,
2024-11-27 07:00:00,organize,,,On,22,Off,On,,,,,,
2024-11-27 07:30:00,get_dressed,,,On,22,Off,On,,,,,,
2024-11-27 08:00:00,read,,,On,22,Off,On,,,,,,
2024-11-27 08:30:00,grocery_shop,,,On,22,Off,On,,,,,,
2024-11-27 09:00:00,do_laundry,,,On,22,Off,On,,,,,,
2024-11-27 09:30:00,exercise,,,On,19,Off,On,,,,,,
2024-11-27 10:00:00,eat_breakfast,,,On,19,Off,On,,,,,,
2024-11-27 10:30:00,attend_online_class,Appliance Malfunction,attend_online_class,On,19,Off,On,On,22.0,Off,0.0,On,100.0
2024-11-27 11:00:00,shower,,,Off,22,Off,On,,,,,,
2024-11-27 11:30:00,sleep,,,On,20,Off,On,,,,,,
2024-11-27 12:00:00,group_project,,,On,20,Off,On,,,,,,
2024-11-27 12:30:00,communicate,,,On,20,Off,On,,,,,,
2024-11-27 13:00:00,do_laundry,,,On,20,Off,On,,,,,,
2024-11-27 13:30:00,study,,,On,25,Off,On,,,,,,
2024-11-27 14:00:00,charge_devices,,,On,25,Off,On,,,,,,
2024-11-27 14:30:00,group_project,,,On,25,Off,On,,,,,,
2024-11-27 15:00:00,take_out_trash,,,On,25,Off,On,,,,,,
2024-11-27 15:30:00,clean,,,On,25,Off,On,,,,,,
2024-11-27 16:00:00,listen_music,,,On,25,Off,On,,,,,,
2024-11-27 16:30:00,exercise,,,On,18,Off,On,,,,,,
2024-11-27 17:00:00,read,,,On,18,Off,On,,,,,,
2024-11-27 17:30:00,brush_teeth,,,On,18,Off,On,,,,,,
2024-11-27 18:00:00,cook,,,On,23,Off,On,,,,,,
2024-11-27 18:30:00,eat_takeout,,,On,23,Off,On,,,,,,
2024-11-27 19:00:00,organize,,,On,23,Off,On,,,,,,
2024-11-27 19:30:00,pay_bills,,,On,23,Off,On,,,,,,
2024-11-27 20:00:00,game,,,On,23,On,On,,,,,,
2024-11-27 20:30:00,communicate,,,On,23,On,On,,,,,,
2024-11-27 21:00:00,communicate,,,On,23,On,On,,,,,,
2024-11-27 21:30:00,communicate,,,On,23,On,On,,,,,,
2024-11-27 22:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2024-11-27 22:30:00,set_alarms,,,On,22,Off,On,,,,,,
2024-11-27 23:00:00,game,,,On,21,On,On,,,,,,
2024-11-27 23:30:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-06-08 00:00:00,charge_devices,,,On,22,Off,Off,,,,,,
2025-06-08 00:30:00,shower,,,Off,22,Off,On,,,,,,
2025-06-08 01:00:00,do_laundry,,,Off,22,Off,On,,,,,,
2025-06-08 01:30:00,watch_media,,,On,22,On,On,,,,,,
2025-06-08 02:00:00,nap,,,On,22,On,On,,,,,,
2025-06-08 02:30:00,drink,,,On,22,On,On,,,,,,
2025-06-08 03:00:00,drink,,,On,22,On,On,,,,,,
2025-06-08 03:30:00,shop_online,,,On,22,On,On,,,,,,
2025-06-08 04:00:00,meditate,,,On,22,On,On,,,,,,
2025-06-08 04:30:00,charge_devices,,,On,22,On,On,,,,,,
2025-06-08 05:00:00,get_dressed,,,On,22,On,On,,,,,,
2025-06-08 05:30:00,exercise,,,On,18,On,On,,,,,,
2025-06-08 06:00:00,eat_breakfast,Doorbell,socialize,On,18,On,On,On,18.0,On,31.0,On,100.0
2025-06-08 06:30:00,brush_teeth,,,On,18,On,On,,,,,,
2025-06-08 07:00:00,sleep,,,On,22,Off,On,,,,,,
2025-06-08 07:30:00,brush_teeth,,,On,22,Off,On,,,,,,
2025-06-08 08:00:00,exercise,,,On,19,Off,On,,,,,,
2025-06-08 08:30:00,study,,,On,23,Off,On,,,,,,
2025-06-08 09:00:00,shop_online,,,On,23,Off,On,,,,,,
2025-06-08 09:30:00,browse_social_media,,,On,23,Off,On,,,,,,
2025-06-08 10:00:00,wake_up,,,On,22,Off,On,,,,,,
2025-06-08 10:30:00,study,,,On,25,Off,On,,,,,,
2025-06-08 11:00:00,clean,,,On,25,Off,On,,,,,,
2025-06-08 11:30:00,eat_breakfast,,,On,25,Off,On,,,,,,
2025-06-08 12:00:00,nap,,,On,25,Off,On,,,,,,
2025-06-08 12:30:00,group_project,,,On,25,Off,On,,,,,,
2025-06-08 13:00:00,game,,,On,23,On,On,,,,,,
2025-06-08 13:30:00,browse_social_media,,,On,23,On,On,,,,,,
2025-06-08 14:00:00,do_laundry,,,On,23,On,On,,,,,,
2025-06-08 14:30:00,study,,,On,23,On,On,,,,,,
2025-06-08 15:00:00,drink,,,On,23,On,On,,,,,,
2025-06-08 15:30:00,pay_bills,,,On,23,On,On,,,,,,
2025-06-08 16:00:00,set_alarms,,,On,23,On,On,,,,,,
2025-06-08 16:30:00,journal,,,On,23,On,On,,,,,,
2025-06-08 17:00:00,socialize,,,On,24,On,On,,,,,,
2025-06-08 17:30:00,attend_online_class,,,On,24,On,On,,,,,,
2025-06-08 18:00:00,eat_takeout,,,On,24,On,On,,,,,,
2025-06-08 18:30:00,charge_devices,,,On,24,On,On,,,,,,
2025-06-08 19:00:00,charge_devices,,,On,24,On,On,,,,,,
2025-06-08 19:30:00,game,,,On,22,On,On,,,,,,
2025-06-08 20:00:00,socialize,,,On,22,On,On,,,,,,
2025-06-08 20:30:00,exercise,,,On,18,On,On,,,,,,
2025-06-08 21:00:00,shop_online,,,On,18,On,On,,,,,,
2025-06-08 21:30:00,prepare_for_bed,,,On,23,Off,On,,,,,,
2025-06-08 22:00:00,drink,Appliance Malfunction,other,On,23,Off,On,On,22.0,Off,29.0,On,100.0
2025-06-08 22:30:00,eat_takeout,,,On,22,Off,On,,,,,,
2025-06-08 23:00:00,socialize,,,On,24,On,On,,,,,,
2025-06-08 23:30:00,set_alarms,,,On,24,On,On,,,,,,
2025-07-11 00:00:00,journal,Food Delivery Arrival,journal,On,22,Off,Off,On,22.0,Off,0.0,Off,0.0
2025-07-11 00:30:00,eat_takeout,,,On,22,Off,Off,,,,,,
2025-07-11 01:00:00,charge_devices,,,On,22,Off,Off,,,,,,
2025-07-11 01:30:00,read,,,On,22,Off,Off,,,,,,
2025-07-11 02:00:00,watch_media,,,On,22,On,On,,,,,,
2025-07-11 02:30:00,eat_breakfast,,,On,22,On,On,,,,,,
2025-07-11 03:00:00,nap,Food Delivery Arrival,eat,On,22,On,On,On,22.0,On,50.0,On,40.0
2025-07-11 03:30:00,brush_teeth,,,On,22,On,On,,,,,,
2025-07-11 04:00:00,eat_takeout,,,On,22,On,On,,,,,,
2025-07-11 04:30:00,meditate,,,On,22,On,On,,,,,,
2025-07-11 05:00:00,sleep,,,On,20,Off,On,,,,,,
2025-07-11 05:30:00,get_dressed,,,On,20,Off,On,,,,,,
2025-07-11 06:00:00,brush_teeth,,,On,20,Off,On,,,,,,
2025-07-11 06:30:00,listen_music,Received an Important Email,listen_music,On,20,Off,On,On,20.0,Off,50.0,On,10.0
2025-07-11 07:00:00,eat_breakfast,,,On,20,Off,On,,,,,,
2025-07-11 07:30:00,shower,,,Off,20,Off,On,,,,,,
2025-07-11 08:00:00,exercise,,,On,19,Off,On,,,,,,
2025-07-11 08:30:00,eat_breakfast,Neighbor Playing Loud Music,eat_breakfast,On,19,Off,On,On,19.0,Off,50.0,On,100.0
2025-07-11 09:00:00,clean,,,On,19,Off,On,,,,,,
2025-07-11 09:30:00,exercise,,,On,19,Off,On,,,,,,
2025-07-11 10:00:00,group_project,,,On,19,Off,On,,,,,,
2025-07-11 10:30:00,game,,,On,22,On,On,,,,,,
2025-07-11 11:00:00,study,,,On,25,On,On,,,,,,
2025-07-11 11:30:00,brush_teeth,,,On,25,On,On,,,,,,
2025-07-11 12:00:00,nap,,,On,25,On,On,,,,,,
2025-07-11 12:30:00,study,,,On,24,On,On,,,,,,
2025-07-11 13:00:00,meditate,,,On,24,On,On,,,,,,
2025-07-11 13:30:00,do_laundry,,,On,24,On,On,,,,,,
2025-07-11 14:00:00,brush_teeth,,,On,24,On,On,,,,,,
2025-07-11 14:30:00,take_out_trash,,,On,24,On,On,,,,,,
2025-07-11 15:00:00,attend_online_class,,,On,24,On,On,,,,,,
2025-07-11 15:30:00,brush_teeth,,,On,24,On,On,,,,,,
2025-07-11 16:00:00,cook,,,On,23,On,On,,,,,,
2025-07-11 16:30:00,cook,,,On,25,On,On,,,,,,
2025-07-11 17:00:00,pay_bills,,,On,25,On,On,,,,,,
2025-07-11 17:30:00,browse_social_media,,,On,25,On,On,,,,,,
2025-07-11 18:00:00,cook,,,On,23,On,On,,,,,,
2025-07-11 18:30:00,take_out_trash,,,On,23,On,On,,,,,,
2025-07-11 19:00:00,communicate,,,On,23,On,On,,,,,,
2025-07-11 19:30:00,watch_media,,,On,24,On,On,,,,,,
2025-07-11 20:00:00,watch_media,,,On,24,On,On,,,,,,
2025-07-11 20:30:00,group_project,,,On,24,On,On,,,,,,
2025-07-11 21:00:00,group_project,,,On,24,On,On,,,,,,
2025-07-11 21:30:00,watch_media,,,On,24,On,On,,,,,,
2025-07-11 22:00:00,drink,,,On,24,On,On,,,,,,
2025-07-11 22:30:00,game,,,On,22,On,On,,,,,,
2025-07-11 23:00:00,cook,,,On,23,On,On,,,,,,
2025-07-11 23:30:00,clean,,,On,23,On,On,,,,,,
2024-12-28 00:00:00,prepare_for_bed,,,On,22,Off,Off,,,,,,
2024-12-28 00:30:00,shop_online,,,On,22,Off,Off,,,,,,
2024-12-28 01:00:00,take_out_trash,,,On,22,Off,Off,,,,,,
2024-12-28 01:30:00,drink,,,On,22,Off,Off,,,,,,
2024-12-28 02:00:00,socialize,,,On,24,On,On,,,,,,
2024-12-28 02:30:00,set_alarms,,,On,24,On,On,,,,,,
2024-12-28 03:00:00,browse_social_media,Social Media Notification,browse_social_media,On,24,On,On,On,24.0,On,30.0,On,70.0
2024-12-28 03:30:00,game,,,On,23,On,On,,,,,,
2024-12-28 04:00:00,charge_devices,Breaking News Alert,charge_devices,On,23,On,On,On,23.0,On,52.0,On,60.0
2024-12-28 04:30:00,nap,,,On,23,On,On,,,,,,
2024-12-28 05:00:00,brush_teeth,,,On,23,On,On,,,,,,
2024-12-28 05:30:00,eat_breakfast,,,On,23,On,On,,,,,,
2024-12-28 06:00:00,shower,,,Off,23,On,On,,,,,,
2024-12-28 06:30:00,eat_breakfast,,,Off,23,On,On,,,,,,
2024-12-28 07:00:00,brush_teeth,,,Off,23,On,On,,,,,,
2024-12-28 07:30:00,sleep,,,On,20,Off,On,,,,,,
2024-12-28 08:00:00,organize,,,On,20,Off,On,,,,,,
2024-12-28 08:30:00,eat_breakfast,,,On,20,Off,On,,,,,,
2024-12-28 09:00:00,study,,,On,24,Off,On,,,,,,
2024-12-28 09:30:00,organize,,,On,24,Off,On,,,,,,
2024-12-28 10:00:00,attend_online_class,,,On,24,Off,On,,,,,,
2024-12-28 10:30:00,attend_online_class,,,On,24,Off,On,,,,,,
2024-12-28 11:00:00,listen_music,,,On,24,Off,On,,,,,,
2024-12-28 11:30:00,eat_breakfast,,,On,24,Off,On,,,,,,
2024-12-28 12:00:00,nap,,,On,24,Off,On,,,,,,
2024-12-28 12:30:00,nap,,,On,24,Off,On,,,,,,
2024-12-28 13:00:00,charge_devices,Unexpected Guest,socialize,On,24,Off,On,On,24.0,Off,52.0,On,100.0
2024-12-28 13:30:00,read,,,On,24,Off,On,,,,,,
2024-12-28 14:00:00,group_project,,,On,24,Off,On,,,,,,
2024-12-28 14:30:00,organize,,,On,24,Off,On,,,,,,
2024-12-28 15:00:00,do_laundry,,,On,24,Off,On,,,,,,
2024-12-28 15:30:00,listen_music,,,On,24,Off,On,,,,,,
2024-12-28 16:00:00,grocery_shop,,,On,24,Off,On,,,,,,
2024-12-28 16:30:00,cook,,,On,25,Off,On,,,,,,
2024-12-28 17:00:00,nap,,,On,25,Off,On,,,,,,
2024-12-28 17:30:00,cook,,,On,25,Off,On,,,,,,
2024-12-28 18:00:00,nap,,,On,25,Off,On,,,,,,
2024-12-28 18:30:00,socialize,,,On,22,On,On,,,,,,
2024-12-28 19:00:00,cook,,,On,25,On,On,,,,,,
2024-12-28 19:30:00,socialize,,,On,23,On,On,,,,,,
2024-12-28 20:00:00,group_project,,,On,23,On,On,,,,,,
2024-12-28 20:30:00,meditate,,,On,23,On,On,,,,,,
2024-12-28 21:00:00,read,,,On,23,On,On,,,,,,
2024-12-28 21:30:00,cook,,,On,25,On,On,,,,,,
2024-12-28 22:00:00,meditate,,,On,25,On,On,,,,,,
2024-12-28 22:30:00,take_out_trash,,,On,25,On,On,,,,,,
2024-12-28 23:00:00,read,,,On,25,On,On,,,,,,
2024-12-28 23:30:00,journal,,,On,25,On,On,,,,,,
2025-08-01 00:00:00,meditate,,,On,22,Off,Off,,,,,,
2025-08-01 00:30:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-08-01 01:00:00,watch_media,,,On,22,On,On,,,,,,
2025-08-01 01:30:00,nap,,,On,22,On,On,,,,,,
2025-08-01 02:00:00,exercise,,,On,19,On,On,,,,,,
2025-08-01 02:30:00,take_out_trash,,,On,19,On,On,,,,,,
2025-08-01 03:00:00,set_alarms,,,On,19,On,On,,,,,,
2025-08-01 03:30:00,game,Breaking News Alert,watch_media,On,22,On,On,On,22.0,On,54.0,On,60.0
2025-08-01 04:00:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-08-01 04:30:00,journal,,,On,22,Off,On,,,,,,
2025-08-01 05:00:00,take_out_trash,,,On,22,Off,On,,,,,,
2025-08-01 05:30:00,brush_teeth,,,On,22,Off,On,,,,,,
2025-08-01 06:00:00,listen_music,,,On,22,Off,On,,,,,,
2025-08-01 06:30:00,eat_breakfast,,,On,22,Off,On,,,,,,
2025-08-01 07:00:00,brush_teeth,,,On,22,Off,On,,,,,,
2025-08-01 07:30:00,watch_media,,,On,23,On,On,,,,,,
2025-08-01 08:00:00,take_out_trash,,,On,23,On,On,,,,,,
2025-08-01 08:30:00,shower,Pet Needs Attention,other,Off,23,On,On,Off,22.0,Off,32.0,On,100.0
2025-08-01 09:00:00,socialize,,,On,22,On,On,,,,,,
2025-08-01 09:30:00,shower,,,Off,22,On,On,,,,,,
2025-08-01 10:00:00,exercise,,,On,20,On,On,,,,,,
2025-08-01 10:30:00,grocery_shop,,,On,20,On,On,,,,,,
2025-08-01 11:00:00,brush_teeth,,,On,20,On,On,,,,,,
2025-08-01 11:30:00,meditate,,,On,20,On,On,,,,,,
2025-08-01 12:00:00,attend_online_class,,,On,20,On,On,,,,,,
2025-08-01 12:30:00,nap,,,On,20,On,On,,,,,,
2025-08-01 13:00:00,communicate,,,On,20,On,On,,,,,,
2025-08-01 13:30:00,group_project,,,On,20,On,On,,,,,,
2025-08-01 14:00:00,do_laundry,,,On,20,On,On,,,,,,
2025-08-01 14:30:00,watch_media,,,On,23,On,On,,,,,,
2025-08-01 15:00:00,study,,,On,25,On,On,,,,,,
2025-08-01 15:30:00,journal,,,On,25,On,On,,,,,,
2025-08-01 16:00:00,eat_takeout,,,On,25,On,On,,,,,,
2025-08-01 16:30:00,do_laundry,,,On,25,On,On,,,,,,
2025-08-01 17:00:00,wake_up,Neighbor Playing Loud Music,wake_up,On,23,On,On,On,23.0,On,33.0,On,70.0
2025-08-01 17:30:00,group_project,,,On,23,On,On,,,,,,
2025-08-01 18:00:00,grocery_shop,Appliance Malfunction,other,On,23,On,On,On,22.0,Off,33.0,On,100.0
2025-08-01 18:30:00,game,,,On,21,On,On,,,,,,
2025-08-01 19:00:00,cook,,,On,24,On,On,,,,,,
2025-08-01 19:30:00,socialize,,,On,24,On,On,,,,,,
2025-08-01 20:00:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-08-01 20:30:00,prepare_for_bed,,,On,22,Off,On,,,,,,
2025-08-01 21:00:00,watch_media,,,On,24,On,On,,,,,,
2025-08-01 21:30:00,clean,,,On,24,On,On,,,,,,
2025-08-01 22:00:00,drink,,,On,24,On,On,,,,,,
2025-08-01 22:30:00,eat_takeout,,,On,24,On,On,,,,,,
2025-08-01 23:00:00,listen_music,,,On,24,On,On,,,,,,
2025-08-01 23:30:00,take_out_trash,,,On,24,On,On,,,,,,
2025-02-02 00:00:00,charge_devices,,,On,22,Off,Off,,,,,,
2025-02-02 00:30:00,read,,,On,22,Off,Off,,,,,,
2025-02-02 01:00:00,sleep,,,On,22,Off,On,,,,,,
2025-02-02 01:30:00,shop_online,,,On,22,Off,On,,,,,,
2025-02-02 02:00:00,set_alarms,,,On,22,Off,On,,,,,,
2025-02-02 02:30:00,shower,,,Off,22,Off,On,,,,,,
2025-02-02 03:00:00,eat_breakfast,,,Off,22,Off,On,,,,,,
2025-02-02 03:30:00,meditate,,,Off,22,Off,On,,,,,,
2025-02-02 04:00:00,listen_music,,,Off,22,Off,On,,,,,,
2025-02-02 04:30:00,communicate,,,Off,22,Off,On,,,,,,
2025-02-02 05:00:00,journal,,,Off,22,Off,On,,,,,,
2025-02-02 05:30:00,shower,,,Off,22,Off,On,,,,,,
2025-02-02 06:00:00,eat_breakfast,,,Off,22,Off,On,,,,,,
2025-02-02 06:30:00,journal,,,Off,22,Off,On,,,,,,
2025-02-02 07:00:00,meditate,,,Off,22,Off,On,,,,,,
2025-02-02 07:30:00,journal,,,Off,22,Off,On,,,,,,
2025-02-02 08:00:00,eat_breakfast,,,Off,22,Off,On,,,,,,
2025-02-02 08:30:00,study,,,On,24,Off,On,,,,,,
2025-02-02 09:00:00,organize,,,On,24,Off,On,,,,,,
2025-02-02 09:30:00,take_out_trash,,,On,24,Off,On,,,,,,
2025-02-02 10:00:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-02-02 10:30:00,journal,,,On,21,Off,On,,,,,,
2025-02-02 11:00:00,meditate,,,On,21,Off,On,,,,,,
2025-02-02 11:30:00,journal,,,On,21,Off,On,,,,,,
2025-02-02 12:00:00,pay_bills,,,On,21,Off,On,,,,,,
2025-02-02 12:30:00,pay_bills,,,On,21,Off,On,,,,,,
2025-02-02 13:00:00,wake_up,Pet Needs Attention,other,On,22,Off,On,On,22.0,Off,0.0,On,100.0
2025-02-02 13:30:00,prepare_for_bed,,,On,21,Off,On,,,,,,
2025-02-02 14:00:00,charge_devices,,,On,21,Off,On,,,,,,
2025-02-02 14:30:00,shop_online,,,On,21,Off,On,,,,,,
2025-02-02 15:00:00,exercise,Doorbell,socialize,On,19,Off,On,On,19.0,Off,0.0,On,100.0
2025-02-02 15:30:00,study,,,On,23,Off,On,,,,,,
2025-02-02 16:00:00,eat_breakfast,,,On,23,Off,On,,,,,,
2025-02-02 16:30:00,clean,,,On,23,Off,On,,,,,,
2025-02-02 17:00:00,socialize,,,On,23,On,On,,,,,,
2025-02-02 17:30:00,socialize,,,On,22,On,On,,,,,,
2025-02-02 18:00:00,study,,,On,24,On,On,,,,,,
